,YYYYMMDD,DR,RH,RHX
14536,19691118,15.0,11.0,7.0
14537,19691119,1.0,1.0,1.0
14538,19691120,0.0,0.0,0.0
14539,19691121,19.0,18.0,8.0
14540,19691122,20.0,7.0,2.0
14541,19691123,1.0,1.0,1.0
14542,19691124,7.0,4.0,2.0
14543,19691125,12.0,39.0,18.0
14544,19691126,0.0,0.0,0.0
14545,19691127,16.0,17.0,4.0
14546,19691128,33.0,46.0,15.0
14547,19691129,34.0,40.0,8.0
14548,19691130,0.0,2.0,1.0
14549,19691201,11.0,8.0,6.0
14550,19691202,19.0,6.0,4.0
14551,19691203,56.0,34.0,9.0
14552,19691204,0.0,0.0,0.0
14553,19691205,3.0,5.0,3.0
14554,19691206,0.0,2.0,1.0
14555,19691207,41.0,28.0,8.0
14556,19691208,2.0,2.0,2.0
14557,19691209,0.0,1.0,1.0
14558,19691210,0.0,0.0,0.0
14559,19691211,0.0,1.0,1.0
14560,19691212,0.0,0.0,0.0
14561,19691213,0.0,2.0,1.0
14562,19691214,61.0,71.0,17.0
14563,19691215,66.0,50.0,18.0
14564,19691216,0.0,0.0,0.0
14565,19691217,0.0,0.0,0.0
14566,19691218,0.0,0.0,0.0
14567,19691219,0.0,0.0,0.0
14568,19691220,0.0,0.0,0.0
14569,19691221,30.0,47.0,19.0
14570,19691222,61.0,74.0,35.0
14571,19691223,73.0,36.0,8.0
14572,19691224,33.0,19.0,5.0
14573,19691225,38.0,19.0,5.0
14574,19691226,0.0,0.0,0.0
14575,19691227,0.0,0.0,0.0
14576,19691228,0.0,0.0,0.0
14577,19691229,0.0,0.0,0.0
14578,19691230,0.0,0.0,0.0
14579,19691231,0.0,0.0,0.0
14580,19700101,0.0,0.0,0.0
14581,19700102,12.0,15.0,9.0
14582,19700103,57.0,17.0,4.0
14583,19700104,0.0,0.0,0.0
14584,19700105,1.0,2.0,2.0
14585,19700106,32.0,23.0,6.0
14586,19700107,0.0,1.0,1.0
14587,19700108,0.0,0.0,0.0
14588,19700109,37.0,49.0,21.0
14589,19700110,24.0,22.0,12.0
14590,19700111,0.0,0.0,0.0
14591,19700112,11.0,5.0,4.0
14592,19700113,0.0,1.0,1.0
14593,19700114,0.0,0.0,0.0
14594,19700115,50.0,40.0,17.0
14595,19700116,38.0,90.0,35.0
14596,19700117,0.0,1.0,1.0
14597,19700118,0.0,0.0,0.0
14598,19700119,0.0,0.0,0.0
14599,19700120,0.0,0.0,0.0
14600,19700121,0.0,1.0,1.0
14601,19700122,37.0,28.0,9.0
14602,19700123,14.0,8.0,5.0
14603,19700124,43.0,26.0,12.0
14604,19700125,76.0,91.0,28.0
14605,19700126,0.0,0.0,0.0
14606,19700127,57.0,97.0,35.0
14607,19700128,0.0,0.0,0.0
14608,19700129,0.0,0.0,0.0
14609,19700130,0.0,0.0,0.0
14610,19700131,0.0,0.0,0.0
14611,19700201,0.0,0.0,0.0
14612,19700202,84.0,142.0,23.0
14613,19700203,7.0,3.0,2.0
14614,19700204,7.0,9.0,9.0
14615,19700205,4.0,6.0,3.0
14616,19700206,0.0,0.0,0.0
14617,19700207,32.0,58.0,22.0
14618,19700208,36.0,71.0,29.0
14619,19700209,55.0,121.0,37.0
14620,19700210,33.0,67.0,23.0
14621,19700211,6.0,7.0,3.0
14622,19700212,51.0,16.0,4.0
14623,19700213,1.0,1.0,1.0
14624,19700214,0.0,0.0,0.0
14625,19700215,12.0,18.0,9.0
14626,19700216,56.0,96.0,32.0
14627,19700217,83.0,46.0,8.0
14628,19700218,5.0,6.0,6.0
14629,19700219,51.0,48.0,16.0
14630,19700220,27.0,34.0,13.0
14631,19700221,151.0,178.0,26.0
14632,19700222,76.0,143.0,46.0
14633,19700223,2.0,1.0,1.0
14634,19700224,9.0,29.0,29.0
14635,19700225,24.0,47.0,16.0
14636,19700226,1.0,3.0,1.0
14637,19700227,0.0,0.0,0.0
14638,19700228,0.0,0.0,0.0
14639,19700301,85.0,80.0,17.0
14640,19700302,26.0,40.0,15.0
14641,19700303,7.0,6.0,3.0
14642,19700304,8.0,6.0,3.0
14643,19700305,0.0,1.0,1.0
14644,19700306,6.0,10.0,4.0
14645,19700307,17.0,46.0,32.0
14646,19700308,6.0,14.0,14.0
14647,19700309,6.0,4.0,2.0
14648,19700310,0.0,1.0,1.0
14649,19700311,0.0,1.0,1.0
14650,19700312,9.0,2.0,1.0
14651,19700313,1.0,1.0,1.0
14652,19700314,0.0,0.0,0.0
14653,19700315,9.0,2.0,1.0
14654,19700316,5.0,4.0,2.0
14655,19700317,38.0,27.0,8.0
14656,19700318,40.0,75.0,34.0
14657,19700319,0.0,0.0,0.0
14658,19700320,17.0,7.0,2.0
14659,19700321,11.0,7.0,5.0
14660,19700322,9.0,7.0,5.0
14661,19700323,33.0,98.0,53.0
14662,19700324,0.0,0.0,0.0
14663,19700325,0.0,0.0,0.0
14664,19700326,8.0,3.0,2.0
14665,19700327,8.0,12.0,5.0
14666,19700328,15.0,28.0,7.0
14667,19700329,5.0,9.0,4.0
14668,19700330,87.0,67.0,12.0
14669,19700331,45.0,33.0,12.0
14670,19700401,88.0,80.0,26.0
14671,19700402,30.0,30.0,6.0
14672,19700403,0.0,0.0,0.0
14673,19700404,22.0,33.0,12.0
14674,19700405,7.0,7.0,4.0
14675,19700406,194.0,201.0,20.0
14676,19700407,6.0,3.0,1.0
14677,19700408,13.0,14.0,5.0
14678,19700409,8.0,2.0,1.0
14679,19700410,2.0,3.0,2.0
14680,19700411,41.0,48.0,20.0
14681,19700412,49.0,33.0,18.0
14682,19700413,33.0,34.0,13.0
14683,19700414,0.0,0.0,0.0
14684,19700415,17.0,11.0,7.0
14685,19700416,1.0,1.0,1.0
14686,19700417,6.0,3.0,2.0
14687,19700418,38.0,34.0,12.0
14688,19700419,0.0,0.0,0.0
14689,19700420,0.0,1.0,1.0
14690,19700421,102.0,51.0,12.0
14691,19700422,6.0,3.0,2.0
14692,19700423,24.0,14.0,5.0
14693,19700424,40.0,30.0,8.0
14694,19700425,74.0,128.0,26.0
14695,19700426,2.0,2.0,1.0
14696,19700427,5.0,9.0,4.0
14697,19700428,13.0,5.0,3.0
14698,19700429,55.0,112.0,37.0
14699,19700430,16.0,29.0,12.0
14700,19700501,0.0,0.0,0.0
14701,19700502,79.0,40.0,9.0
14702,19700503,0.0,0.0,0.0
14703,19700504,0.0,1.0,1.0
14704,19700505,0.0,0.0,0.0
14705,19700506,0.0,0.0,0.0
14706,19700507,1.0,1.0,1.0
14707,19700508,1.0,2.0,2.0
14708,19700509,2.0,4.0,4.0
14709,19700510,0.0,0.0,0.0
14710,19700511,2.0,2.0,1.0
14711,19700512,0.0,0.0,0.0
14712,19700513,1.0,1.0,1.0
14713,19700514,0.0,0.0,0.0
14714,19700515,15.0,8.0,3.0
14715,19700516,0.0,0.0,0.0
14716,19700517,15.0,94.0,69.0
14717,19700518,0.0,0.0,0.0
14718,19700519,13.0,15.0,10.0
14719,19700520,0.0,0.0,0.0
14720,19700521,16.0,16.0,8.0
14721,19700522,8.0,18.0,8.0
14722,19700523,0.0,0.0,0.0
14723,19700524,0.0,0.0,0.0
14724,19700525,0.0,0.0,0.0
14725,19700526,10.0,8.0,6.0
14726,19700527,0.0,0.0,0.0
14727,19700528,0.0,0.0,0.0
14728,19700529,24.0,67.0,54.0
14729,19700530,3.0,2.0,2.0
14730,19700531,6.0,4.0,4.0
14731,19700601,0.0,0.0,0.0
14732,19700602,0.0,0.0,0.0
14733,19700603,0.0,0.0,0.0
14734,19700604,0.0,0.0,0.0
14735,19700605,0.0,0.0,0.0
14736,19700606,0.0,0.0,0.0
14737,19700607,0.0,0.0,0.0
14738,19700608,0.0,0.0,0.0
14739,19700609,0.0,0.0,0.0
14740,19700610,0.0,0.0,0.0
14741,19700611,0.0,0.0,0.0
14742,19700612,0.0,0.0,0.0
14743,19700613,0.0,0.0,0.0
14744,19700614,0.0,0.0,0.0
14745,19700615,0.0,0.0,0.0
14746,19700616,0.0,0.0,0.0
14747,19700617,0.0,0.0,0.0
14748,19700618,0.0,0.0,0.0
14749,19700619,0.0,0.0,0.0
14750,19700620,0.0,0.0,0.0
14751,19700621,0.0,0.0,0.0
14752,19700622,0.0,0.0,0.0
14753,19700623,0.0,0.0,0.0
14754,19700624,33.0,26.0,8.0
14755,19700625,0.0,0.0,0.0
14756,19700626,0.0,0.0,0.0
14757,19700627,38.0,274.0,123.0
14758,19700628,21.0,40.0,23.0
14759,19700629,35.0,122.0,62.0
14760,19700630,45.0,129.0,22.0
14761,19700701,70.0,69.0,17.0
14762,19700702,29.0,92.0,26.0
14763,19700703,6.0,5.0,2.0
14764,19700704,20.0,25.0,10.0
14765,19700705,11.0,11.0,8.0
14766,19700706,0.0,0.0,0.0
14767,19700707,0.0,0.0,0.0
14768,19700708,0.0,0.0,0.0
14769,19700709,9.0,160.0,100.0
14770,19700710,0.0,0.0,0.0
14771,19700711,0.0,0.0,0.0
14772,19700712,0.0,0.0,0.0
14773,19700713,0.0,0.0,0.0
14774,19700714,151.0,328.0,40.0
14775,19700715,28.0,93.0,22.0
14776,19700716,4.0,4.0,2.0
14777,19700717,0.0,0.0,0.0
14778,19700718,0.0,0.0,0.0
14779,19700719,32.0,69.0,27.0
14780,19700720,62.0,116.0,26.0
14781,19700721,12.0,51.0,45.0
14782,19700722,3.0,21.0,21.0
14783,19700723,0.0,0.0,0.0
14784,19700724,16.0,28.0,18.0
14785,19700725,54.0,92.0,18.0
14786,19700726,50.0,28.0,6.0
14787,19700727,5.0,2.0,2.0
14788,19700728,0.0,0.0,0.0
14789,19700729,16.0,80.0,75.0
14790,19700730,0.0,1.0,1.0
14791,19700731,0.0,0.0,0.0
14792,19700801,0.0,0.0,0.0
14793,19700802,0.0,0.0,0.0
14794,19700803,0.0,0.0,0.0
14795,19700804,0.0,0.0,0.0
14796,19700805,0.0,0.0,0.0
14797,19700806,0.0,0.0,0.0
14798,19700807,0.0,0.0,0.0
14799,19700808,57.0,112.0,42.0
14800,19700809,0.0,0.0,0.0
14801,19700810,57.0,89.0,19.0
14802,19700811,1.0,1.0,1.0
14803,19700812,0.0,0.0,0.0
14804,19700813,0.0,0.0,0.0
14805,19700814,1.0,5.0,5.0
14806,19700815,0.0,0.0,0.0
14807,19700816,5.0,6.0,5.0
14808,19700817,5.0,10.0,4.0
14809,19700818,0.0,0.0,0.0
14810,19700819,2.0,3.0,2.0
14811,19700820,0.0,1.0,1.0
14812,19700821,0.0,0.0,0.0
14813,19700822,0.0,0.0,0.0
14814,19700823,57.0,23.0,11.0
14815,19700824,0.0,2.0,1.0
14816,19700825,0.0,0.0,0.0
14817,19700826,0.0,0.0,0.0
14818,19700827,0.0,0.0,0.0
14819,19700828,0.0,0.0,0.0
14820,19700829,0.0,0.0,0.0
14821,19700830,0.0,0.0,0.0
14822,19700831,2.0,2.0,2.0
14823,19700901,0.0,0.0,0.0
14824,19700902,0.0,0.0,0.0
14825,19700903,8.0,57.0,28.0
14826,19700904,11.0,12.0,7.0
14827,19700905,1.0,1.0,1.0
14828,19700906,0.0,0.0,0.0
14829,19700907,0.0,0.0,0.0
14830,19700908,9.0,57.0,47.0
14831,19700909,39.0,39.0,18.0
14832,19700910,0.0,0.0,0.0
14833,19700911,13.0,11.0,5.0
14834,19700912,27.0,68.0,22.0
14835,19700913,45.0,78.0,22.0
14836,19700914,60.0,85.0,18.0
14837,19700915,47.0,118.0,41.0
14838,19700916,80.0,321.0,92.0
14839,19700917,2.0,1.0,1.0
14840,19700918,0.0,0.0,0.0
14841,19700919,0.0,0.0,0.0
14842,19700920,0.0,1.0,1.0
14843,19700921,0.0,0.0,0.0
14844,19700922,0.0,0.0,0.0
14845,19700923,0.0,0.0,0.0
14846,19700924,0.0,0.0,0.0
14847,19700925,0.0,0.0,0.0
14848,19700926,0.0,0.0,0.0
14849,19700927,0.0,0.0,0.0
14850,19700928,0.0,0.0,0.0
14851,19700929,1.0,1.0,1.0
14852,19700930,50.0,85.0,38.0
14853,19701001,29.0,45.0,16.0
14854,19701002,40.0,101.0,31.0
14855,19701003,55.0,134.0,32.0
14856,19701004,107.0,46.0,5.0
14857,19701005,0.0,0.0,0.0
14858,19701006,25.0,25.0,17.0
14859,19701007,2.0,1.0,1.0
14860,19701008,1.0,1.0,1.0
14861,19701009,0.0,1.0,1.0
14862,19701010,0.0,1.0,1.0
14863,19701011,0.0,0.0,0.0
14864,19701012,0.0,0.0,0.0
14865,19701013,0.0,0.0,0.0
14866,19701014,0.0,0.0,0.0
14867,19701015,0.0,0.0,0.0
14868,19701016,0.0,1.0,1.0
14869,19701017,0.0,0.0,0.0
14870,19701018,0.0,0.0,0.0
14871,19701019,40.0,110.0,46.0
14872,19701020,102.0,188.0,22.0
14873,19701021,13.0,20.0,7.0
14874,19701022,3.0,3.0,1.0
14875,19701023,5.0,3.0,3.0
14876,19701024,42.0,22.0,6.0
14877,19701025,5.0,4.0,2.0
14878,19701026,71.0,93.0,23.0
14879,19701027,46.0,21.0,6.0
14880,19701028,102.0,119.0,30.0
14881,19701029,14.0,7.0,4.0
14882,19701030,13.0,7.0,4.0
14883,19701031,118.0,85.0,15.0
14884,19701101,0.0,0.0,0.0
14885,19701102,70.0,156.0,57.0
14886,19701103,65.0,176.0,74.0
14887,19701104,13.0,9.0,3.0
14888,19701105,49.0,109.0,32.0
14889,19701106,11.0,21.0,11.0
14890,19701107,1.0,1.0,1.0
14891,19701108,7.0,4.0,3.0
14892,19701109,31.0,45.0,13.0
14893,19701110,3.0,2.0,1.0
14894,19701111,19.0,11.0,5.0
14895,19701112,61.0,70.0,22.0
14896,19701113,6.0,20.0,20.0
14897,19701114,2.0,1.0,1.0
14898,19701115,11.0,4.0,3.0
14899,19701116,53.0,50.0,11.0
14900,19701117,35.0,34.0,9.0
14901,19701118,84.0,87.0,21.0
14902,19701119,35.0,53.0,27.0
14903,19701120,28.0,21.0,11.0
14904,19701121,4.0,28.0,28.0
14905,19701122,0.0,2.0,1.0
14906,19701123,0.0,1.0,1.0
14907,19701124,0.0,0.0,0.0
14908,19701125,0.0,0.0,0.0
14909,19701126,0.0,2.0,1.0
14910,19701127,0.0,2.0,1.0
14911,19701128,0.0,2.0,1.0
14912,19701129,27.0,18.0,6.0
14913,19701130,28.0,66.0,28.0
14914,19701201,111.0,90.0,21.0
14915,19701202,26.0,14.0,4.0
14916,19701203,39.0,68.0,28.0
14917,19701204,111.0,185.0,31.0
14918,19701205,7.0,12.0,10.0
14919,19701206,30.0,38.0,10.0
14920,19701207,30.0,48.0,16.0
14921,19701208,0.0,0.0,0.0
14922,19701209,0.0,0.0,0.0
14923,19701210,0.0,0.0,0.0
14924,19701211,0.0,0.0,0.0
14925,19701212,0.0,2.0,1.0
14926,19701213,0.0,0.0,0.0
14927,19701214,6.0,8.0,3.0
14928,19701215,0.0,0.0,0.0
14929,19701216,0.0,0.0,0.0
14930,19701217,13.0,9.0,5.0
14931,19701218,0.0,1.0,1.0
14932,19701219,9.0,5.0,2.0
14933,19701220,9.0,4.0,3.0
14934,19701221,1.0,4.0,4.0
14935,19701222,4.0,9.0,8.0
14936,19701223,0.0,0.0,0.0
14937,19701224,0.0,2.0,1.0
14938,19701225,0.0,1.0,1.0
14939,19701226,0.0,0.0,0.0
14940,19701227,0.0,0.0,0.0
14941,19701228,41.0,23.0,7.0
14942,19701229,23.0,10.0,4.0
14943,19701230,0.0,0.0,0.0
14944,19701231,1.0,2.0,2.0
14945,19710101,3.0,6.0,3.0
14946,19710102,7.0,9.0,9.0
14947,19710103,0.0,2.0,1.0
14948,19710104,0.0,-1.0,-1.0
14949,19710105,0.0,0.0,0.0
14950,19710106,0.0,-1.0,-1.0
14951,19710107,18.0,12.0,6.0
14952,19710108,18.0,13.0,8.0
14953,19710109,0.0,0.0,0.0
14954,19710110,0.0,-1.0,-1.0
14955,19710111,0.0,0.0,0.0
14956,19710112,0.0,0.0,0.0
14957,19710113,0.0,2.0,1.0
14958,19710114,0.0,0.0,0.0
14959,19710115,15.0,6.0,4.0
14960,19710116,15.0,10.0,5.0
14961,19710117,0.0,-1.0,-1.0
14962,19710118,0.0,-1.0,-1.0
14963,19710119,36.0,24.0,6.0
14964,19710120,9.0,12.0,7.0
14965,19710121,7.0,3.0,2.0
14966,19710122,41.0,30.0,11.0
14967,19710123,100.0,91.0,28.0
14968,19710124,5.0,6.0,6.0
14969,19710125,66.0,42.0,11.0
14970,19710126,76.0,91.0,20.0
14971,19710127,21.0,23.0,6.0
14972,19710128,23.0,66.0,25.0
14973,19710129,27.0,48.0,30.0
14974,19710130,47.0,41.0,14.0
14975,19710131,21.0,17.0,10.0
14976,19710201,0.0,-1.0,-1.0
14977,19710202,0.0,-1.0,-1.0
14978,19710203,143.0,79.0,17.0
14979,19710204,12.0,5.0,1.0
14980,19710205,0.0,-1.0,-1.0
14981,19710206,0.0,1.0,1.0
14982,19710207,21.0,10.0,3.0
14983,19710208,0.0,0.0,0.0
14984,19710209,0.0,0.0,0.0
14985,19710210,0.0,0.0,0.0
14986,19710211,0.0,1.0,1.0
14987,19710212,49.0,26.0,7.0
14988,19710213,24.0,38.0,11.0
14989,19710214,2.0,1.0,1.0
14990,19710215,81.0,128.0,37.0
14991,19710216,0.0,-1.0,-1.0
14992,19710217,10.0,12.0,11.0
14993,19710218,51.0,64.0,19.0
14994,19710219,0.0,-1.0,-1.0
14995,19710220,16.0,16.0,12.0
14996,19710221,24.0,22.0,6.0
14997,19710222,0.0,1.0,1.0
14998,19710223,0.0,2.0,1.0
14999,19710224,6.0,3.0,2.0
15000,19710225,4.0,3.0,1.0
15001,19710226,0.0,0.0,0.0
15002,19710227,0.0,-1.0,-1.0
15003,19710228,0.0,-1.0,-1.0
15004,19710301,0.0,-1.0,-1.0
15005,19710302,132.0,53.0,8.0
15006,19710303,0.0,-1.0,-1.0
15007,19710304,0.0,-1.0,-1.0
15008,19710305,40.0,18.0,7.0
15009,19710306,0.0,1.0,1.0
15010,19710307,0.0,0.0,0.0
15011,19710308,4.0,5.0,4.0
15012,19710309,8.0,7.0,5.0
15013,19710310,20.0,10.0,5.0
15014,19710311,26.0,15.0,7.0
15015,19710312,68.0,62.0,14.0
15016,19710313,0.0,-1.0,-1.0
15017,19710314,29.0,10.0,4.0
15018,19710315,32.0,13.0,4.0
15019,19710316,10.0,19.0,6.0
15020,19710317,45.0,40.0,14.0
15021,19710318,91.0,67.0,12.0
15022,19710319,1.0,1.0,1.0
15023,19710320,18.0,61.0,40.0
15024,19710321,28.0,16.0,9.0
15025,19710322,1.0,1.0,1.0
15026,19710323,0.0,0.0,0.0
15027,19710324,50.0,15.0,6.0
15028,19710325,40.0,53.0,20.0
15029,19710326,9.0,19.0,9.0
15030,19710327,6.0,3.0,3.0
15031,19710328,0.0,0.0,0.0
15032,19710329,0.0,0.0,0.0
15033,19710330,0.0,0.0,0.0
15034,19710331,0.0,-1.0,-1.0
15035,19710401,0.0,0.0,0.0
15036,19710402,0.0,0.0,0.0
15037,19710403,0.0,-1.0,-1.0
15038,19710404,0.0,-1.0,-1.0
15039,19710405,0.0,-1.0,-1.0
15040,19710406,8.0,3.0,2.0
15041,19710407,0.0,0.0,0.0
15042,19710408,0.0,0.0,0.0
15043,19710409,0.0,0.0,0.0
15044,19710410,0.0,0.0,0.0
15045,19710411,0.0,0.0,0.0
15046,19710412,0.0,-1.0,-1.0
15047,19710413,0.0,-1.0,-1.0
15048,19710414,0.0,0.0,0.0
15049,19710415,0.0,0.0,0.0
15050,19710416,32.0,64.0,35.0
15051,19710417,9.0,16.0,8.0
15052,19710418,0.0,0.0,0.0
15053,19710419,0.0,-1.0,-1.0
15054,19710420,0.0,0.0,0.0
15055,19710421,0.0,0.0,0.0
15056,19710422,0.0,-1.0,-1.0
15057,19710423,16.0,29.0,24.0
15058,19710424,101.0,60.0,17.0
15059,19710425,13.0,3.0,2.0
15060,19710426,30.0,20.0,9.0
15061,19710427,17.0,9.0,5.0
15062,19710428,0.0,-1.0,-1.0
15063,19710429,0.0,0.0,0.0
15064,19710430,0.0,0.0,0.0
15065,19710501,0.0,0.0,0.0
15066,19710502,0.0,0.0,0.0
15067,19710503,0.0,0.0,0.0
15068,19710504,0.0,0.0,0.0
15069,19710505,0.0,0.0,0.0
15070,19710506,0.0,0.0,0.0
15071,19710507,0.0,0.0,0.0
15072,19710508,1.0,2.0,2.0
15073,19710509,18.0,33.0,14.0
15074,19710510,0.0,-1.0,-1.0
15075,19710511,0.0,-1.0,-1.0
15076,19710512,0.0,-1.0,-1.0
15077,19710513,0.0,0.0,0.0
15078,19710514,45.0,177.0,75.0
15079,19710515,7.0,22.0,22.0
15080,19710516,54.0,169.0,80.0
15081,19710517,46.0,145.0,56.0
15082,19710518,13.0,56.0,49.0
15083,19710519,0.0,0.0,0.0
15084,19710520,0.0,0.0,0.0
15085,19710521,0.0,0.0,0.0
15086,19710522,0.0,-1.0,-1.0
15087,19710523,18.0,58.0,40.0
15088,19710524,9.0,7.0,7.0
15089,19710525,0.0,0.0,0.0
15090,19710526,0.0,0.0,0.0
15091,19710527,39.0,142.0,60.0
15092,19710528,87.0,75.0,18.0
15093,19710529,0.0,0.0,0.0
15094,19710530,0.0,0.0,0.0
15095,19710531,0.0,0.0,0.0
15096,19710601,0.0,0.0,0.0
15097,19710602,3.0,2.0,1.0
15098,19710603,0.0,-1.0,-1.0
15099,19710604,0.0,0.0,0.0
15100,19710605,0.0,0.0,0.0
15101,19710606,0.0,0.0,0.0
15102,19710607,0.0,0.0,0.0
15103,19710608,0.0,0.0,0.0
15104,19710609,6.0,6.0,5.0
15105,19710610,21.0,45.0,24.0
15106,19710611,0.0,-1.0,-1.0
15107,19710612,6.0,16.0,16.0
15108,19710613,2.0,5.0,5.0
15109,19710614,105.0,213.0,51.0
15110,19710615,151.0,109.0,20.0
15111,19710616,9.0,18.0,15.0
15112,19710617,12.0,19.0,7.0
15113,19710618,34.0,31.0,9.0
15114,19710619,101.0,170.0,37.0
15115,19710620,104.0,122.0,24.0
15116,19710621,0.0,0.0,0.0
15117,19710622,31.0,37.0,18.0
15118,19710623,0.0,0.0,0.0
15119,19710624,0.0,0.0,0.0
15120,19710625,0.0,0.0,0.0
15121,19710626,15.0,19.0,8.0
15122,19710627,7.0,4.0,2.0
15123,19710628,81.0,106.0,29.0
15124,19710629,0.0,0.0,0.0
15125,19710630,9.0,11.0,9.0
15126,19710701,0.0,0.0,0.0
15127,19710702,0.0,-1.0,-1.0
15128,19710703,0.0,-1.0,-1.0
15129,19710704,0.0,1.0,1.0
15130,19710705,0.0,0.0,0.0
15131,19710706,0.0,0.0,0.0
15132,19710707,0.0,0.0,0.0
15133,19710708,0.0,-1.0,-1.0
15134,19710709,0.0,-1.0,-1.0
15135,19710710,0.0,0.0,0.0
15136,19710711,0.0,0.0,0.0
15137,19710712,0.0,-1.0,-1.0
15138,19710713,0.0,0.0,0.0
15139,19710714,0.0,0.0,0.0
15140,19710715,0.0,0.0,0.0
15141,19710716,0.0,0.0,0.0
15142,19710717,1.0,1.0,1.0
15143,19710718,0.0,-1.0,-1.0
15144,19710719,0.0,0.0,0.0
15145,19710720,8.0,32.0,30.0
15146,19710721,38.0,17.0,5.0
15147,19710722,16.0,45.0,37.0
15148,19710723,21.0,60.0,47.0
15149,19710724,12.0,9.0,8.0
15150,19710725,28.0,14.0,8.0
15151,19710726,1.0,1.0,1.0
15152,19710727,17.0,8.0,6.0
15153,19710728,11.0,16.0,14.0
15154,19710729,28.0,42.0,22.0
15155,19710730,0.0,0.0,0.0
15156,19710731,0.0,0.0,0.0
15157,19710801,0.0,0.0,0.0
15158,19710802,0.0,0.0,0.0
15159,19710803,13.0,56.0,38.0
15160,19710804,0.0,0.0,0.0
15161,19710805,4.0,3.0,2.0
15162,19710806,6.0,4.0,3.0
15163,19710807,24.0,56.0,20.0
15164,19710808,4.0,3.0,2.0
15165,19710809,0.0,0.0,0.0
15166,19710810,18.0,22.0,15.0
15167,19710811,10.0,5.0,2.0
15168,19710812,6.0,9.0,5.0
15169,19710813,15.0,16.0,3.0
15170,19710814,18.0,21.0,17.0
15171,19710815,11.0,22.0,12.0
15172,19710816,0.0,-1.0,-1.0
15173,19710817,0.0,-1.0,-1.0
15174,19710818,0.0,0.0,0.0
15175,19710819,7.0,7.0,6.0
15176,19710820,30.0,57.0,22.0
15177,19710821,5.0,6.0,4.0
15178,19710822,0.0,-1.0,-1.0
15179,19710823,23.0,20.0,11.0
15180,19710824,0.0,0.0,0.0
15181,19710825,0.0,0.0,0.0
15182,19710826,0.0,0.0,0.0
15183,19710827,20.0,43.0,30.0
15184,19710828,0.0,-1.0,-1.0
15185,19710829,0.0,-1.0,-1.0
15186,19710830,8.0,28.0,14.0
15187,19710831,11.0,26.0,12.0
15188,19710901,6.0,7.0,4.0
15189,19710902,0.0,0.0,0.0
15190,19710903,0.0,0.0,0.0
15191,19710904,0.0,0.0,0.0
15192,19710905,0.0,-1.0,-1.0
15193,19710906,0.0,-1.0,-1.0
15194,19710907,0.0,0.0,0.0
15195,19710908,0.0,0.0,0.0
15196,19710909,0.0,0.0,0.0
15197,19710910,0.0,0.0,0.0
15198,19710911,0.0,-1.0,-1.0
15199,19710912,0.0,-1.0,-1.0
15200,19710913,0.0,-1.0,-1.0
15201,19710914,3.0,2.0,2.0
15202,19710915,0.0,0.0,0.0
15203,19710916,0.0,0.0,0.0
15204,19710917,0.0,0.0,0.0
15205,19710918,0.0,0.0,0.0
15206,19710919,0.0,-1.0,-1.0
15207,19710920,0.0,1.0,1.0
15208,19710921,0.0,-1.0,-1.0
15209,19710922,0.0,-1.0,-1.0
15210,19710923,0.0,0.0,0.0
15211,19710924,21.0,28.0,15.0
15212,19710925,43.0,120.0,40.0
15213,19710926,0.0,-1.0,-1.0
15214,19710927,46.0,86.0,26.0
15215,19710928,0.0,-1.0,-1.0
15216,19710929,0.0,-1.0,-1.0
15217,19710930,0.0,-1.0,-1.0
15218,19711001,0.0,0.0,0.0
15219,19711002,0.0,-1.0,-1.0
15220,19711003,0.0,-1.0,-1.0
15221,19711004,10.0,2.0,1.0
15222,19711005,0.0,0.0,0.0
15223,19711006,0.0,1.0,1.0
15224,19711007,0.0,-1.0,-1.0
15225,19711008,0.0,1.0,1.0
15226,19711009,0.0,0.0,0.0
15227,19711010,0.0,0.0,0.0
15228,19711011,0.0,0.0,0.0
15229,19711012,9.0,18.0,18.0
15230,19711013,74.0,34.0,9.0
15231,19711014,36.0,20.0,9.0
15232,19711015,0.0,-1.0,-1.0
15233,19711016,0.0,0.0,0.0
15234,19711017,29.0,19.0,8.0
15235,19711018,33.0,42.0,19.0
15236,19711019,34.0,48.0,19.0
15237,19711020,6.0,5.0,3.0
15238,19711021,2.0,1.0,1.0
15239,19711022,0.0,0.0,0.0
15240,19711023,0.0,2.0,2.0
15241,19711024,0.0,1.0,1.0
15242,19711025,0.0,-1.0,-1.0
15243,19711026,0.0,-1.0,-1.0
15244,19711027,0.0,0.0,0.0
15245,19711028,0.0,0.0,0.0
15246,19711029,0.0,0.0,0.0
15247,19711030,0.0,0.0,0.0
15248,19711031,0.0,-1.0,-1.0
15249,19711101,0.0,-1.0,-1.0
15250,19711102,0.0,-1.0,-1.0
15251,19711103,0.0,0.0,0.0
15252,19711104,0.0,0.0,0.0
15253,19711105,0.0,-1.0,-1.0
15254,19711106,4.0,4.0,3.0
15255,19711107,26.0,33.0,11.0
15256,19711108,46.0,68.0,26.0
15257,19711109,9.0,12.0,9.0
15258,19711110,0.0,0.0,0.0
15259,19711111,0.0,0.0,0.0
15260,19711112,15.0,6.0,3.0
15261,19711113,23.0,9.0,3.0
15262,19711114,6.0,5.0,1.0
15263,19711115,25.0,6.0,2.0
15264,19711116,9.0,6.0,4.0
